Local time,Open,High,Low,Close,Volume
20.02.2018 20:12:59.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,2
20.02.2018 20:13:00.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 20:13:02.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 20:13:03.000 GMT-0800,1.23315,1.23317,1.23315,1.23317,3.71
20.02.2018 20:13:04.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,3.07
20.02.2018 20:13:06.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,7.57
20.02.2018 20:13:07.000 GMT-0800,1.23319,1.23319,1.23318,1.23319,6.71
20.02.2018 20:13:11.000 GMT-0800,1.23319,1.23319,1.23318,1.23318,5.7700000000000005
20.02.2018 20:13:12.000 GMT-0800,1.23317,1.23318,1.23317,1.23318,4.45
20.02.2018 20:13:13.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,1.01
20.02.2018 20:13:14.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,1.01
20.02.2018 20:13:15.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,2.1
20.02.2018 20:13:16.000 GMT-0800,1.23318,1.23318,1.23315,1.23315,4.5
20.02.2018 20:13:17.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,5.699999999999999
20.02.2018 20:13:18.000 GMT-0800,1.23312,1.23314,1.23312,1.23314,3.5099999999999993
20.02.2018 20:13:19.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,1.76
20.02.2018 20:13:21.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,4.01
20.02.2018 20:13:24.000 GMT-0800,1.23313,1.23313,1.23313,1.23313,1
20.02.2018 20:13:25.000 GMT-0800,1.23314,1.23317,1.23314,1.23317,3.1999999999999997
20.02.2018 20:13:26.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1
20.02.2018 20:13:27.000 GMT-0800,1.23316,1.23316,1.23314,1.23314,4.119999999999999
20.02.2018 20:13:28.000 GMT-0800,1.23314,1.23314,1.23314,1.23314,1.57
20.02.2018 20:13:29.000 GMT-0800,1.23313,1.23316,1.23313,1.23316,2.1
20.02.2018 20:13:30.000 GMT-0800,1.23317,1.23318,1.23317,1.23318,3.44
20.02.2018 20:13:32.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,1.95
20.02.2018 20:13:33.000 GMT-0800,1.23318,1.23318,1.23317,1.23317,4.74
20.02.2018 20:13:34.000 GMT-0800,1.23316,1.23316,1.23316,1.23316,1
20.02.2018 20:13:35.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1
20.02.2018 20:13:36.000 GMT-0800,1.23317,1.23319,1.23317,1.23318,3.45
20.02.2018 20:13:37.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,2.32
20.02.2018 20:13:38.000 GMT-0800,1.23316,1.23316,1.23316,1.23316,1
20.02.2018 20:13:41.000 GMT-0800,1.23317,1.23317,1.23314,1.23314,3.9600000000000004
20.02.2018 20:13:42.000 GMT-0800,1.23313,1.23317,1.23313,1.23317,5.24
20.02.2018 20:13:43.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,5.030000000000001
20.02.2018 20:13:44.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,3
20.02.2018 20:13:45.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,2
20.02.2018 20:13:46.000 GMT-0800,1.23318,1.23318,1.23317,1.23317,3.7
20.02.2018 20:13:47.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1.1
20.02.2018 20:13:51.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,3.37
20.02.2018 20:13:52.000 GMT-0800,1.23317,1.23318,1.23317,1.23318,3.62
20.02.2018 20:13:56.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1
20.02.2018 20:13:57.000 GMT-0800,1.23320,1.23322,1.23320,1.23322,8.03
20.02.2018 20:13:58.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.69
20.02.2018 20:13:59.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.25
20.02.2018 20:14:00.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.39
20.02.2018 20:14:01.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,3.64
20.02.2018 20:14:02.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.25
20.02.2018 20:14:03.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,6.63
20.02.2018 20:14:04.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,2.99
20.02.2018 20:14:05.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.87
20.02.2018 20:14:10.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.1
20.02.2018 20:14:11.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,2.51
20.02.2018 20:14:15.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.5
20.02.2018 20:14:17.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1
20.02.2018 20:14:18.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,2.25
20.02.2018 20:14:19.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1
20.02.2018 20:14:22.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.5
20.02.2018 20:14:24.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.1
20.02.2018 20:14:25.000 GMT-0800,1.23323,1.23326,1.23323,1.23326,4.9399999999999995
20.02.2018 20:14:26.000 GMT-0800,1.23327,1.23327,1.23327,1.23327,2.1
20.02.2018 20:14:27.000 GMT-0800,1.23326,1.23326,1.23324,1.23324,4.25
20.02.2018 20:14:28.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,1
20.02.2018 20:14:31.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,2.81
20.02.2018 20:14:32.000 GMT-0800,1.23324,1.23324,1.23322,1.23322,5.38
20.02.2018 20:14:33.000 GMT-0800,1.23321,1.23321,1.23321,1.23321,1
20.02.2018 20:14:34.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.95
20.02.2018 20:14:35.000 GMT-0800,1.23321,1.23322,1.23321,1.23322,2
20.02.2018 20:14:38.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1
20.02.2018 20:14:43.000 GMT-0800,1.23323,1.23327,1.23323,1.23327,7.3100000000000005
20.02.2018 20:14:45.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,2.14
20.02.2018 20:14:46.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,4.95
20.02.2018 20:14:47.000 GMT-0800,1.23328,1.23328,1.23325,1.23325,3.64
20.02.2018 20:14:48.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,2.76
20.02.2018 20:14:49.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,2.1
20.02.2018 20:14:56.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,1.1
20.02.2018 20:14:57.000 GMT-0800,1.23327,1.23327,1.23327,1.23327,2.51
20.02.2018 20:14:58.000 GMT-0800,1.23327,1.23327,1.23327,1.23327,1.5
20.02.2018 20:15:01.000 GMT-0800,1.23325,1.23325,1.23324,1.23324,6.19
20.02.2018 20:15:02.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,3.19
20.02.2018 20:15:03.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,3.64
20.02.2018 20:15:05.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,2.89
20.02.2018 20:15:08.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1
20.02.2018 20:15:09.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.29
20.02.2018 20:15:10.000 GMT-0800,1.23323,1.23324,1.23323,1.23324,4.08
20.02.2018 20:15:11.000 GMT-0800,1.23321,1.23321,1.23320,1.23320,8.22
20.02.2018 20:15:12.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,2.7
20.02.2018 20:15:13.000 GMT-0800,1.23319,1.23322,1.23319,1.23322,6.830000000000001
20.02.2018 20:15:14.000 GMT-0800,1.23321,1.23321,1.23321,1.23321,1.1
20.02.2018 20:15:15.000 GMT-0800,1.23320,1.23320,1.23319,1.23319,4.7
20.02.2018 20:15:16.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,2.7
20.02.2018 20:15:18.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,1.95
20.02.2018 20:15:19.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,1
20.02.2018 20:15:20.000 GMT-0800,1.23319,1.23319,1.23318,1.23318,3.14
20.02.2018 20:15:21.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1
20.02.2018 20:15:22.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,2.7
20.02.2018 20:15:23.000 GMT-0800,1.23317,1.23317,1.23317,1.23317,1
20.02.2018 20:15:25.000 GMT-0800,1.23318,1.23318,1.23317,1.23317,3.9399999999999995
20.02.2018 20:15:26.000 GMT-0800,1.23320,1.23321,1.23319,1.23321,5.29
20.02.2018 20:15:27.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,4.76
20.02.2018 20:15:28.000 GMT-0800,1.23321,1.23322,1.23321,1.23322,3.38
20.02.2018 20:15:29.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,2.25
20.02.2018 20:15:30.000 GMT-0800,1.23322,1.23322,1.23321,1.23321,2.6300000000000003
20.02.2018 20:15:31.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.41
20.02.2018 20:15:32.000 GMT-0800,1.23321,1.23322,1.23321,1.23322,2.35
20.02.2018 20:15:33.000 GMT-0800,1.23323,1.23325,1.23323,1.23325,2.2199999999999998
20.02.2018 20:15:34.000 GMT-0800,1.23325,1.23325,1.23325,1.23325,1.69
20.02.2018 20:15:35.000 GMT-0800,1.23325,1.23325,1.23325,1.23325,2.3
20.02.2018 20:15:36.000 GMT-0800,1.23324,1.23327,1.23324,1.23327,2
20.02.2018 20:15:37.000 GMT-0800,1.23327,1.23327,1.23327,1.23327,1.12
20.02.2018 20:15:38.000 GMT-0800,1.23324,1.23324,1.23322,1.23322,2.5
20.02.2018 20:15:39.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,4.68
20.02.2018 20:15:40.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.1
20.02.2018 20:15:41.000 GMT-0800,1.23323,1.23323,1.23320,1.23320,5.57
20.02.2018 20:15:42.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,4.4
20.02.2018 20:15:43.000 GMT-0800,1.23318,1.23318,1.23318,1.23318,1.12
20.02.2018 20:15:45.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,2.32
20.02.2018 20:15:46.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,1
20.02.2018 20:15:47.000 GMT-0800,1.23319,1.23325,1.23319,1.23325,14.08
20.02.2018 20:15:48.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,5.880000000000001
20.02.2018 20:15:49.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.5
20.02.2018 20:15:50.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.2
20.02.2018 20:15:51.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,5.14
20.02.2018 20:15:52.000 GMT-0800,1.23321,1.23322,1.23318,1.23318,6.089999999999999
20.02.2018 20:15:53.000 GMT-0800,1.23315,1.23315,1.23312,1.23312,3.82
20.02.2018 20:15:54.000 GMT-0800,1.23311,1.23312,1.23311,1.23312,2.9499999999999997
20.02.2018 20:15:55.000 GMT-0800,1.23311,1.23312,1.23310,1.23312,9.889999999999999
20.02.2018 20:15:58.000 GMT-0800,1.23312,1.23312,1.23312,1.23312,1.5
20.02.2018 20:15:59.000 GMT-0800,1.23315,1.23315,1.23310,1.23310,6.009999999999999
20.02.2018 20:16:00.000 GMT-0800,1.23312,1.23313,1.23312,1.23313,4.140000000000001
20.02.2018 20:16:01.000 GMT-0800,1.23314,1.23316,1.23314,1.23316,4.24
20.02.2018 20:16:02.000 GMT-0800,1.23315,1.23315,1.23315,1.23315,7.27
20.02.2018 20:16:04.000 GMT-0800,1.23315,1.23320,1.23315,1.23320,9.84
20.02.2018 20:16:05.000 GMT-0800,1.23320,1.23320,1.23319,1.23319,3.5199999999999996
20.02.2018 20:16:06.000 GMT-0800,1.23319,1.23319,1.23319,1.23319,1.2
20.02.2018 20:16:07.000 GMT-0800,1.23321,1.23323,1.23321,1.23323,3.33
20.02.2018 20:16:10.000 GMT-0800,1.23323,1.23323,1.23321,1.23321,4.57
20.02.2018 20:16:11.000 GMT-0800,1.23320,1.23322,1.23320,1.23322,9.79
20.02.2018 20:16:12.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,3.07
20.02.2018 20:16:14.000 GMT-0800,1.23321,1.23321,1.23321,1.23321,4.09
20.02.2018 20:16:15.000 GMT-0800,1.23322,1.23323,1.23322,1.23323,5.2
20.02.2018 20:16:16.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1
20.02.2018 20:16:19.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,8.32
20.02.2018 20:16:21.000 GMT-0800,1.23322,1.23323,1.23322,1.23323,3.62
20.02.2018 20:16:29.000 GMT-0800,1.23323,1.23324,1.23323,1.23324,6.26
20.02.2018 20:16:30.000 GMT-0800,1.23327,1.23329,1.23327,1.23329,15.520000000000001
20.02.2018 20:16:32.000 GMT-0800,1.23330,1.23331,1.23330,1.23331,6.5200000000000005
20.02.2018 20:16:33.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,4.08
20.02.2018 20:16:34.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,1.39
20.02.2018 20:16:35.000 GMT-0800,1.23332,1.23332,1.23330,1.23330,3.01
20.02.2018 20:16:36.000 GMT-0800,1.23330,1.23330,1.23330,1.23330,1.57
20.02.2018 20:16:38.000 GMT-0800,1.23330,1.23330,1.23330,1.23330,1.1
20.02.2018 20:16:39.000 GMT-0800,1.23332,1.23332,1.23331,1.23331,3.1400000000000006
20.02.2018 20:16:40.000 GMT-0800,1.23331,1.23333,1.23331,1.23333,7.37
20.02.2018 20:16:41.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,3.75
20.02.2018 20:16:43.000 GMT-0800,1.23332,1.23334,1.23332,1.23334,3.81
20.02.2018 20:16:44.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,7.010000000000001
20.02.2018 20:16:45.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,4.56
20.02.2018 20:16:46.000 GMT-0800,1.23332,1.23332,1.23331,1.23331,3.0600000000000005
20.02.2018 20:16:47.000 GMT-0800,1.23331,1.23331,1.23330,1.23330,4.5
20.02.2018 20:16:48.000 GMT-0800,1.23331,1.23331,1.23330,1.23330,3.0600000000000005
20.02.2018 20:16:49.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,4.38
20.02.2018 20:16:52.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,1.1
20.02.2018 20:17:00.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,9.07
20.02.2018 20:17:04.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,1
20.02.2018 20:17:05.000 GMT-0800,1.23336,1.23337,1.23336,1.23337,4.77
20.02.2018 20:17:11.000 GMT-0800,1.23336,1.23336,1.23334,1.23335,6.120000000000001
20.02.2018 20:17:12.000 GMT-0800,1.23336,1.23336,1.23336,1.23336,3.19
20.02.2018 20:17:13.000 GMT-0800,1.23336,1.23336,1.23336,1.23336,1
20.02.2018 20:17:14.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,6.64
20.02.2018 20:17:17.000 GMT-0800,1.23337,1.23339,1.23337,1.23339,6.7700000000000005
20.02.2018 20:17:23.000 GMT-0800,1.23339,1.23339,1.23339,1.23339,4.5
20.02.2018 20:17:24.000 GMT-0800,1.23339,1.23341,1.23339,1.23341,10.64
20.02.2018 20:17:25.000 GMT-0800,1.23340,1.23340,1.23339,1.23339,4.75
20.02.2018 20:17:30.000 GMT-0800,1.23338,1.23338,1.23338,1.23338,1.5
20.02.2018 20:17:31.000 GMT-0800,1.23338,1.23338,1.23338,1.23338,2.32
20.02.2018 20:17:32.000 GMT-0800,1.23337,1.23337,1.23334,1.23334,3.0700000000000003
20.02.2018 20:17:37.000 GMT-0800,1.23335,1.23337,1.23334,1.23334,5.619999999999999
20.02.2018 20:17:41.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,1.57
20.02.2018 20:17:43.000 GMT-0800,1.23333,1.23336,1.23333,1.23336,2.0700000000000003
20.02.2018 20:17:44.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,4.6499999999999995
20.02.2018 20:17:53.000 GMT-0800,1.23339,1.23342,1.23339,1.23342,4.75
20.02.2018 20:17:54.000 GMT-0800,1.23341,1.23341,1.23339,1.23339,3.9900000000000007
20.02.2018 20:17:55.000 GMT-0800,1.23339,1.23339,1.23339,1.23339,3.82
20.02.2018 20:17:56.000 GMT-0800,1.23338,1.23339,1.23338,1.23339,4.819999999999999
20.02.2018 20:17:57.000 GMT-0800,1.23338,1.23338,1.23338,1.23338,7.819999999999999
20.02.2018 20:17:58.000 GMT-0800,1.23337,1.23339,1.23337,1.23339,5.890000000000001
20.02.2018 20:18:00.000 GMT-0800,1.23340,1.23340,1.23340,1.23340,3.64
20.02.2018 20:18:02.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,1
20.02.2018 20:18:03.000 GMT-0800,1.23335,1.23336,1.23335,1.23336,3.89
20.02.2018 20:18:04.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,1
20.02.2018 20:18:05.000 GMT-0800,1.23336,1.23336,1.23335,1.23335,3.92
20.02.2018 20:18:06.000 GMT-0800,1.23336,1.23336,1.23336,1.23336,5.51
20.02.2018 20:18:07.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,1
20.02.2018 20:18:08.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,8.020000000000001
20.02.2018 20:18:11.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,4.2
20.02.2018 20:18:12.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,2.7
20.02.2018 20:18:13.000 GMT-0800,1.23332,1.23332,1.23332,1.23332,1
20.02.2018 20:18:15.000 GMT-0800,1.23332,1.23332,1.23329,1.23329,8.41
20.02.2018 20:18:17.000 GMT-0800,1.23328,1.23329,1.23328,1.23329,2.2
20.02.2018 20:18:18.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,1.12
20.02.2018 20:18:21.000 GMT-0800,1.23329,1.23329,1.23329,1.23329,5.02
20.02.2018 20:18:27.000 GMT-0800,1.23329,1.23329,1.23329,1.23329,5.77
20.02.2018 20:18:35.000 GMT-0800,1.23326,1.23326,1.23326,1.23326,10.95
20.02.2018 20:18:36.000 GMT-0800,1.23325,1.23325,1.23325,1.23325,3.15
20.02.2018 20:18:37.000 GMT-0800,1.23326,1.23326,1.23326,1.23326,7.57
20.02.2018 20:18:41.000 GMT-0800,1.23325,1.23325,1.23325,1.23325,2.32
20.02.2018 20:18:42.000 GMT-0800,1.23325,1.23325,1.23325,1.23325,2.32
20.02.2018 20:18:44.000 GMT-0800,1.23325,1.23325,1.23323,1.23323,6.03
20.02.2018 20:18:45.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,2.5500000000000003
20.02.2018 20:18:46.000 GMT-0800,1.23323,1.23324,1.23323,1.23324,8.389999999999999
20.02.2018 20:18:47.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,3.57
20.02.2018 20:18:48.000 GMT-0800,1.23322,1.23323,1.23322,1.23323,3.76
20.02.2018 20:18:49.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.25
20.02.2018 20:18:50.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1.25
20.02.2018 20:18:51.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,3.2600000000000002
20.02.2018 20:18:52.000 GMT-0800,1.23322,1.23322,1.23322,1.23322,1
20.02.2018 20:18:53.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,6.38
20.02.2018 20:18:57.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.07
20.02.2018 20:18:58.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1
20.02.2018 20:18:59.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,2.51
20.02.2018 20:19:00.000 GMT-0800,1.23323,1.23323,1.23323,1.23323,1.1
20.02.2018 20:19:02.000 GMT-0800,1.23324,1.23324,1.23324,1.23324,2.51
20.02.2018 20:19:03.000 GMT-0800,1.23324,1.23326,1.23324,1.23326,4.119999999999999
20.02.2018 20:19:04.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,3.64
20.02.2018 20:19:07.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,5.400000000000001
20.02.2018 20:19:08.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,2.51
20.02.2018 20:19:09.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,2.51
20.02.2018 20:19:11.000 GMT-0800,1.23328,1.23332,1.23328,1.23332,4.27
20.02.2018 20:19:12.000 GMT-0800,1.23332,1.23332,1.23332,1.23332,3.19
20.02.2018 20:19:14.000 GMT-0800,1.23332,1.23332,1.23332,1.23332,3.14
20.02.2018 20:19:15.000 GMT-0800,1.23332,1.23332,1.23332,1.23332,1.76
20.02.2018 20:19:16.000 GMT-0800,1.23332,1.23332,1.23332,1.23332,4.01
20.02.2018 20:19:17.000 GMT-0800,1.23331,1.23331,1.23329,1.23329,9.63
20.02.2018 20:19:19.000 GMT-0800,1.23329,1.23329,1.23328,1.23328,7.279999999999999
20.02.2018 20:19:20.000 GMT-0800,1.23327,1.23327,1.23327,1.23327,1.1
20.02.2018 20:19:21.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,8.14
20.02.2018 20:19:22.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,9.26
20.02.2018 20:19:23.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,8.14
20.02.2018 20:19:25.000 GMT-0800,1.23327,1.23328,1.23327,1.23328,5.02
20.02.2018 20:19:26.000 GMT-0800,1.23328,1.23329,1.23328,1.23329,2.25
20.02.2018 20:19:30.000 GMT-0800,1.23330,1.23330,1.23330,1.23330,4.76
20.02.2018 20:19:31.000 GMT-0800,1.23330,1.23330,1.23330,1.23330,5.89
20.02.2018 20:19:32.000 GMT-0800,1.23329,1.23329,1.23328,1.23328,4.07
20.02.2018 20:19:33.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,2.32
20.02.2018 20:19:34.000 GMT-0800,1.23328,1.23328,1.23328,1.23328,2.7
20.02.2018 20:19:35.000 GMT-0800,1.23328,1.23329,1.23328,1.23329,8.4
20.02.2018 20:19:43.000 GMT-0800,1.23329,1.23329,1.23329,1.23329,1.76
20.02.2018 20:19:45.000 GMT-0800,1.23329,1.23329,1.23329,1.23329,3.26
20.02.2018 20:19:47.000 GMT-0800,1.23329,1.23330,1.23329,1.23330,6.45
20.02.2018 20:19:48.000 GMT-0800,1.23329,1.23329,1.23329,1.23329,1.12
20.02.2018 20:19:49.000 GMT-0800,1.23329,1.23329,1.23326,1.23326,4.52
20.02.2018 20:19:50.000 GMT-0800,1.23328,1.23329,1.23328,1.23329,4.47
20.02.2018 20:19:51.000 GMT-0800,1.23329,1.23329,1.23329,1.23329,4.1899999999999995
20.02.2018 20:20:01.000 GMT-0800,1.23330,1.23333,1.23330,1.23333,3.89
20.02.2018 20:20:02.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,1.2
20.02.2018 20:20:03.000 GMT-0800,1.23333,1.23336,1.23333,1.23333,9.679999999999998
20.02.2018 20:20:05.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,3.82
20.02.2018 20:20:06.000 GMT-0800,1.23332,1.23332,1.23332,1.23332,2
20.02.2018 20:20:07.000 GMT-0800,1.23332,1.23332,1.23330,1.23330,6.249999999999999
20.02.2018 20:20:08.000 GMT-0800,1.23330,1.23330,1.23330,1.23330,5.51
20.02.2018 20:20:09.000 GMT-0800,1.23330,1.23333,1.23330,1.23332,8.82
20.02.2018 20:20:10.000 GMT-0800,1.23333,1.23334,1.23333,1.23334,2.2700000000000005
20.02.2018 20:20:11.000 GMT-0800,1.23334,1.23335,1.23334,1.23335,3.2600000000000002
20.02.2018 20:20:12.000 GMT-0800,1.23335,1.23335,1.23334,1.23334,7.95
20.02.2018 20:20:15.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,3
20.02.2018 20:20:16.000 GMT-0800,1.23334,1.23337,1.23334,1.23337,7.34
20.02.2018 20:20:17.000 GMT-0800,1.23338,1.23338,1.23338,1.23338,6.45
20.02.2018 20:20:18.000 GMT-0800,1.23338,1.23339,1.23338,1.23339,8.959999999999999
20.02.2018 20:20:19.000 GMT-0800,1.23339,1.23339,1.23339,1.23339,4.2
20.02.2018 20:20:20.000 GMT-0800,1.23339,1.23339,1.23339,1.23339,2.89
20.02.2018 20:20:21.000 GMT-0800,1.23339,1.23339,1.23339,1.23339,2.14
20.02.2018 20:20:22.000 GMT-0800,1.23338,1.23338,1.23338,1.23338,1
20.02.2018 20:20:23.000 GMT-0800,1.23338,1.23338,1.23334,1.23334,3.3400000000000003
20.02.2018 20:20:24.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,2.89
20.02.2018 20:20:27.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,8.89
20.02.2018 20:20:28.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,1.12
20.02.2018 20:20:29.000 GMT-0800,1.23334,1.23336,1.23334,1.23336,3.6900000000000004
20.02.2018 20:20:30.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,3.0700000000000003
20.02.2018 20:20:31.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,1.5
20.02.2018 20:20:32.000 GMT-0800,1.23336,1.23336,1.23335,1.23335,9.19
20.02.2018 20:20:33.000 GMT-0800,1.23334,1.23337,1.23334,1.23337,3.2600000000000002
20.02.2018 20:20:34.000 GMT-0800,1.23338,1.23338,1.23338,1.23338,10.09
20.02.2018 20:20:35.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,1
20.02.2018 20:20:36.000 GMT-0800,1.23338,1.23342,1.23338,1.23342,13.83
20.02.2018 20:20:37.000 GMT-0800,1.23342,1.23342,1.23342,1.23342,1
20.02.2018 20:20:39.000 GMT-0800,1.23342,1.23342,1.23339,1.23339,3.2500000000000004
20.02.2018 20:20:40.000 GMT-0800,1.23339,1.23339,1.23339,1.23339,2.44
20.02.2018 20:20:41.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,4.76
20.02.2018 20:20:42.000 GMT-0800,1.23337,1.23338,1.23337,1.23337,8.02
20.02.2018 20:20:43.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,13.940000000000001
20.02.2018 20:20:47.000 GMT-0800,1.23333,1.23333,1.23333,1.23333,1
20.02.2018 20:20:48.000 GMT-0800,1.23334,1.23334,1.23334,1.23334,1.87
20.02.2018 20:20:50.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,7.38
20.02.2018 20:20:53.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,18.26
20.02.2018 20:20:55.000 GMT-0800,1.23335,1.23336,1.23335,1.23336,2.2
20.02.2018 20:21:05.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,3
20.02.2018 20:21:07.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,2.25
20.02.2018 20:21:08.000 GMT-0800,1.23337,1.23337,1.23337,1.23337,7.08
20.02.2018 20:21:10.000 GMT-0800,1.23335,1.23335,1.23335,1.23335,1.13
20.02.2018 20:21:11.000 GMT-0800,1.23334,1.23334,1.23331,1.23333,10.11
